OrderID;Product;Category;Quantity;RequiredDate;ShippedDate;DayDiff;Freight;Supplier Name;ShipName;ShipCity;ShipCountry
10661;Chartreuse verte;Beverages;3;1997-10-07 00:00:00.000;1997-09-15 00:00:00.000;-22;17,55;Federal Shipping;Hungry Owl All-Night Grocers;Cork;Ireland
10661;Escargots de Bourgogne;Seafood;49;1997-10-07 00:00:00.000;1997-09-15 00:00:00.000;-22;17,55;Federal Shipping;Hungry Owl All-Night Grocers;Cork;Ireland
10662;Scottish Longbreads;Confections;10;1997-10-07 00:00:00.000;1997-09-18 00:00:00.000;-19;1,28;United Package;Lonesome Pine Restaurant;Portland;USA
10663;Boston Crab Meat;Seafood;30;1997-09-24 00:00:00.000;1997-10-03 00:00:00.000;9;113,15;United Package;Bon app';Marseille;France
10663;Singaporean Hokkien Fried Mee;Grains/Cereals;30;1997-09-24 00:00:00.000;1997-10-03 00:00:00.000;9;113,15;United Package;Bon app';Marseille;France
10663;Manjimup Dried Apples;Produce;20;1997-09-24 00:00:00.000;1997-10-03 00:00:00.000;9;113,15;United Package;Bon app';Marseille;France
10664;Ikura;Seafood;24;1997-10-08 00:00:00.000;1997-09-19 00:00:00.000;-19;1,27;Federal Shipping;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal
10664;Gnocchi di nonna Alice;Grains/Cereals;12;1997-10-08 00:00:00.000;1997-09-19 00:00:00.000;-19;1,27;Federal Shipping;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal
10664;Louisiana Fiery Hot Pepper Sauce;Condiments;15;1997-10-08 00:00:00.000;1997-09-19 00:00:00.000;-19;1,27;Federal Shipping;Furia Bacalhau e Frutos do Mar;Lisboa;Portugal
10665;Manjimup Dried Apples;Produce;20;1997-10-09 00:00:00.000;1997-09-17 00:00:00.000;-22;26,31;United Package;Lonesome Pine Restaurant;Portland;USA
10665;Raclette Courdavault;Dairy Products;1;1997-10-09 00:00:00.000;1997-09-17 00:00:00.000;-22;26,31;United Package;Lonesome Pine Restaurant;Portland;USA
10665;Lakkalikööri;Beverages;10;1997-10-09 00:00:00.000;1997-09-17 00:00:00.000;-22;26,31;United Package;Lonesome Pine Restaurant;Portland;USA
10666;Thüringer Rostbratwurst;Meat/Poultry;36;1997-10-10 00:00:00.000;1997-09-22 00:00:00.000;-18;232,42;United Package;Richter Supermarkt;Genève;Switzerland
10666;Louisiana Fiery Hot Pepper Sauce;Condiments;10;1997-10-10 00:00:00.000;1997-09-22 00:00:00.000;-18;232,42;United Package;Richter Supermarkt;Genève;Switzerland
10667;Gudbrandsdalsost;Dairy Products;45;1997-10-10 00:00:00.000;1997-09-19 00:00:00.000;-21;78,09;Speedy Express;Ernst Handel;Graz;Austria
10667;Flotemysost;Dairy Products;14;1997-10-10 00:00:00.000;1997-09-19 00:00:00.000;-21;78,09;Speedy Express;Ernst Handel;Graz;Austria
10668;Gorgonzola Telino;Dairy Products;8;1997-10-13 00:00:00.000;1997-09-23 00:00:00.000;-20;47,22;United Package;Die Wandernde Kuh;Stuttgart;Germany
10668;Pâté chinois;Meat/Poultry;4;1997-10-13 00:00:00.000;1997-09-23 00:00:00.000;-20;47,22;United Package;Die Wandernde Kuh;Stuttgart;Germany
10668;Wimmers gute Semmelknödel;Grains/Cereals;15;1997-10-13 00:00:00.000;1997-09-23 00:00:00.000;-20;47,22;United Package;Die Wandernde Kuh;Stuttgart;Germany
10669;Inlagd Sill;Seafood;30;1997-10-13 00:00:00.000;1997-09-22 00:00:00.000;-21;24,39;Speedy Express;Simons bistro;Kobenhavn;Denmark
10670;Tunnbröd;Grains/Cereals;32;1997-10-14 00:00:00.000;1997-09-18 00:00:00.000;-26;203,48;Speedy Express;Frankenversand;München;Germany
10670;Spegesild;Seafood;60;1997-10-14 00:00:00.000;1997-09-18 00:00:00.000;-26;203,48;Speedy Express;Frankenversand;München;Germany
10670;Laughing Lumberjack Lager;Beverages;25;1997-10-14 00:00:00.000;1997-09-18 00:00:00.000;-26;203,48;Speedy Express;Frankenversand;München;Germany
10670;Röd Kaviar;Seafood;50;1997-10-14 00:00:00.000;1997-09-18 00:00:00.000;-26;203,48;Speedy Express;Frankenversand;München;Germany
10670;Rhönbräu Klosterbier;Beverages;25;1997-10-14 00:00:00.000;1997-09-18 00:00:00.000;-26;203,48;Speedy Express;Frankenversand;München;Germany
10671;Pavlova;Confections;10;1997-10-15 00:00:00.000;1997-09-24 00:00:00.000;-21;30,34;Speedy Express;France restauration;Nantes;France
10671;Tarte au sucre;Confections;10;1997-10-15 00:00:00.000;1997-09-24 00:00:00.000;-21;30,34;Speedy Express;France restauration;Nantes;France
10671;Louisiana Fiery Hot Pepper Sauce;Condiments;12;1997-10-15 00:00:00.000;1997-09-24 00:00:00.000;-21;30,34;Speedy Express;France restauration;Nantes;France
10672;Côte de Blaye;Beverages;15;1997-10-01 00:00:00.000;1997-09-26 00:00:00.000;-5;95,75;United Package;Berglunds snabbköp;Luleå;Sweden
10672;Flotemysost;Dairy Products;12;1997-10-01 00:00:00.000;1997-09-26 00:00:00.000;-5;95,75;United Package;Berglunds snabbköp;Luleå;Sweden
10673;Pavlova;Confections;3;1997-10-16 00:00:00.000;1997-09-19 00:00:00.000;-27;22,76;Speedy Express;Wilman Kala;Helsinki;Finland
10673;Singaporean Hokkien Fried Mee;Grains/Cereals;6;1997-10-16 00:00:00.000;1997-09-19 00:00:00.000;-27;22,76;Speedy Express;Wilman Kala;Helsinki;Finland
10673;Ipoh Coffee;Beverages;6;1997-10-16 00:00:00.000;1997-09-19 00:00:00.000;-27;22,76;Speedy Express;Wilman Kala;Helsinki;Finland
10674;Tunnbröd;Grains/Cereals;5;1997-10-16 00:00:00.000;1997-09-30 00:00:00.000;-16;0,9;United Package;Island Trading;Cowes;UK
10675;Tofu;Produce;30;1997-10-17 00:00:00.000;1997-09-23 00:00:00.000;-24;31,85;United Package;Frankenversand;München;Germany
10675;Perth Pasties;Meat/Poultry;10;1997-10-17 00:00:00.000;1997-09-23 00:00:00.000;-24;31,85;United Package;Frankenversand;München;Germany
10675;Escargots de Bourgogne;Seafood;30;1997-10-17 00:00:00.000;1997-09-23 00:00:00.000;-24;31,85;United Package;Frankenversand;München;Germany
10676;Ikura;Seafood;2;1997-10-20 00:00:00.000;1997-09-29 00:00:00.000;-21;2,01;United Package;Tortuga Restaurante;México D.F.;Mexico
10676;Teatime Chocolate Biscuits;Confections;7;1997-10-20 00:00:00.000;1997-09-29 00:00:00.000;-21;2,01;United Package;Tortuga Restaurante;México D.F.;Mexico
10676;Gula Malacca;Condiments;21;1997-10-20 00:00:00.000;1997-09-29 00:00:00.000;-21;2,01;United Package;Tortuga Restaurante;México D.F.;Mexico
10677;Gumbär Gummibärchen;Confections;30;1997-10-20 00:00:00.000;1997-09-26 00:00:00.000;-24;4,03;Federal Shipping;Antonio Moreno Taquería;México D.F.;Mexico
10677;Geitost;Dairy Products;8;1997-10-20 00:00:00.000;1997-09-26 00:00:00.000;-24;4,03;Federal Shipping;Antonio Moreno Taquería;México D.F.;Mexico
10678;Queso Manchego La Pastora;Dairy Products;100;1997-10-21 00:00:00.000;1997-10-16 00:00:00.000;-5;388,98;Federal Shipping;Save-a-lot Markets;Boise;USA
10678;Geitost;Dairy Products;30;1997-10-21 00:00:00.000;1997-10-16 00:00:00.000;-5;388,98;Federal Shipping;Save-a-lot Markets;Boise;USA
10678;Jack's New England Clam Chowder;Seafood;120;1997-10-21 00:00:00.000;1997-10-16 00:00:00.000;-5;388,98;Federal Shipping;Save-a-lot Markets;Boise;USA
10678;Tourtière;Meat/Poultry;30;1997-10-21 00:00:00.000;1997-10-16 00:00:00.000;-5;388,98;Federal Shipping;Save-a-lot Markets;Boise;USA
10679;Raclette Courdavault;Dairy Products;12;1997-10-21 00:00:00.000;1997-09-30 00:00:00.000;-21;27,94;Federal Shipping;Blondel père et fils;Strasbourg;France
10680;Pavlova;Confections;50;1997-10-22 00:00:00.000;1997-09-26 00:00:00.000;-26;26,61;Speedy Express;Old World Delicatessen;Anchorage;USA
10680;Gorgonzola Telino;Dairy Products;20;1997-10-22 00:00:00.000;1997-09-26 00:00:00.000;-26;26,61;Speedy Express;Old World Delicatessen;Anchorage;USA
10680;Singaporean Hokkien Fried Mee;Grains/Cereals;40;1997-10-22 00:00:00.000;1997-09-26 00:00:00.000;-26;26,61;Speedy Express;Old World Delicatessen;Anchorage;USA
10681;Teatime Chocolate Biscuits;Confections;30;1997-10-23 00:00:00.000;1997-09-30 00:00:00.000;-23;76,13;Federal Shipping;Great Lakes Food Market;Eugene;USA
10681;Sir Rodney's Scones;Confections;12;1997-10-23 00:00:00.000;1997-09-30 00:00:00.000;-23;76,13;Federal Shipping;Great Lakes Food Market;Eugene;USA
10681;Wimmers gute Semmelknödel;Grains/Cereals;28;1997-10-23 00:00:00.000;1997-09-30 00:00:00.000;-23;76,13;Federal Shipping;Great Lakes Food Market;Eugene;USA
10682;Geitost;Dairy Products;30;1997-10-23 00:00:00.000;1997-10-01 00:00:00.000;-22;36,13;United Package;Antonio Moreno Taquería;México D.F.;Mexico
10682;Louisiana Hot Spiced Okra;Condiments;4;1997-10-23 00:00:00.000;1997-10-01 00:00:00.000;-22;36,13;United Package;Antonio Moreno Taquería;México D.F.;Mexico
10682;Rhönbräu Klosterbier;Beverages;30;1997-10-23 00:00:00.000;1997-10-01 00:00:00.000;-22;36,13;United Package;Antonio Moreno Taquería;México D.F.;Mexico
10683;Filo Mix;Grains/Cereals;9;1997-10-24 00:00:00.000;1997-10-01 00:00:00.000;-23;4,4;Speedy Express;Du monde entier;Nantes;France
10684;Boston Crab Meat;Seafood;20;1997-10-24 00:00:00.000;1997-09-30 00:00:00.000;-24;145,63;Speedy Express;Ottilies Käseladen;Köln;Germany
10684;Zaanse koeken;Confections;40;1997-10-24 00:00:00.000;1997-09-30 00:00:00.000;-24;145,63;Speedy Express;Ottilies Käseladen;Köln;Germany
10684;Camembert Pierrot;Dairy Products;30;1997-10-24 00:00:00.000;1997-09-30 00:00:00.000;-24;145,63;Speedy Express;Ottilies Käseladen;Köln;Germany
10685;Ikura;Seafood;20;1997-10-13 00:00:00.000;1997-10-03 00:00:00.000;-10;33,75;United Package;Gourmet Lanchonetes;Campinas;Brazil
10685;Jack's New England Clam Chowder;Seafood;4;1997-10-13 00:00:00.000;1997-10-03 00:00:00.000;-10;33,75;United Package;Gourmet Lanchonetes;Campinas;Brazil
10685;Zaanse koeken;Confections;15;1997-10-13 00:00:00.000;1997-10-03 00:00:00.000;-10;33,75;United Package;Gourmet Lanchonetes;Campinas;Brazil
10686;Alice Mutton;Meat/Poultry;30;1997-10-28 00:00:00.000;1997-10-08 00:00:00.000;-20;96,5;Speedy Express;Piccolo und mehr;Salzburg;Austria
10686;Gumbär Gummibärchen;Confections;15;1997-10-28 00:00:00.000;1997-10-08 00:00:00.000;-20;96,5;Speedy Express;Piccolo und mehr;Salzburg;Austria
10687;Mishi Kobe Niku;Meat/Poultry;50;1997-10-28 00:00:00.000;1997-10-30 00:00:00.000;2;296,43;United Package;Hungry Owl All-Night Grocers;Cork;Ireland
10687;Thüringer Rostbratwurst;Meat/Poultry;10;1997-10-28 00:00:00.000;1997-10-30 00:00:00.000;2;296,43;United Package;Hungry Owl All-Night Grocers;Cork;Ireland
10687;Inlagd Sill;Seafood;6;1997-10-28 00:00:00.000;1997-10-30 00:00:00.000;2;296,43;United Package;Hungry Owl All-Night Grocers;Cork;Ireland
10688;Ikura;Seafood;18;1997-10-15 00:00:00.000;1997-10-07 00:00:00.000;-8;299,09;United Package;Vaffeljernet;Århus;Denmark
10688;Rössle Sauerkraut;Produce;60;1997-10-15 00:00:00.000;1997-10-07 00:00:00.000;-8;299,09;United Package;Vaffeljernet;Århus;Denmark
10688;Sasquatch Ale;Beverages;14;1997-10-15 00:00:00.000;1997-10-07 00:00:00.000;-8;299,09;United Package;Vaffeljernet;Århus;Denmark
10689;Chai;Beverages;35;1997-10-29 00:00:00.000;1997-10-07 00:00:00.000;-22;13,42;United Package;Berglunds snabbköp;Luleå;Sweden
10690;Gnocchi di nonna Alice;Grains/Cereals;20;1997-10-30 00:00:00.000;1997-10-03 00:00:00.000;-27;15,8;Speedy Express;Hanari Carnes;Rio de Janeiro;Brazil
10690;Original Frankfurter grüne Soße;Condiments;30;1997-10-30 00:00:00.000;1997-10-03 00:00:00.000;-27;15,8;Speedy Express;Hanari Carnes;Rio de Janeiro;Brazil
10691;Chai;Beverages;30;1997-11-14 00:00:00.000;1997-10-22 00:00:00.000;-23;810,05;United Package;QUICK-Stop;Cunewalde;Germany
10691;Thüringer Rostbratwurst;Meat/Poultry;40;1997-11-14 00:00:00.000;1997-10-22 00:00:00.000;-23;810,05;United Package;QUICK-Stop;Cunewalde;Germany
10691;Ipoh Coffee;Beverages;40;1997-11-14 00:00:00.000;1997-10-22 00:00:00.000;-23;810,05;United Package;QUICK-Stop;Cunewalde;Germany
10691;Gula Malacca;Condiments;24;1997-11-14 00:00:00.000;1997-10-22 00:00:00.000;-23;810,05;United Package;QUICK-Stop;Cunewalde;Germany
10691;Tarte au sucre;Confections;48;1997-11-14 00:00:00.000;1997-10-22 00:00:00.000;-23;810,05;United Package;QUICK-Stop;Cunewalde;Germany
10692;Vegie-spread;Condiments;20;1997-10-31 00:00:00.000;1997-10-13 00:00:00.000;-18;61,02;United Package;Alfred's Futterkiste;Berlin;Germany
10693;Mishi Kobe Niku;Meat/Poultry;6;1997-10-20 00:00:00.000;1997-10-10 00:00:00.000;-10;139,34;Federal Shipping;White Clover Markets;Seattle;USA
10693;Tourtière;Meat/Poultry;60;1997-10-20 00:00:00.000;1997-10-10 00:00:00.000;-10;139,34;Federal Shipping;White Clover Markets;Seattle;USA
10693;Gudbrandsdalsost;Dairy Products;30;1997-10-20 00:00:00.000;1997-10-10 00:00:00.000;-10;139,34;Federal Shipping;White Clover Markets;Seattle;USA
10693;Röd Kaviar;Seafood;15;1997-10-20 00:00:00.000;1997-10-10 00:00:00.000;-10;139,34;Federal Shipping;White Clover Markets;Seattle;USA
10694;Uncle Bob's Organic Dried Pears;Produce;90;1997-11-03 00:00:00.000;1997-10-09 00:00:00.000;-25;398,36;Federal Shipping;QUICK-Stop;Cunewalde;Germany
10694;Raclette Courdavault;Dairy Products;25;1997-11-03 00:00:00.000;1997-10-09 00:00:00.000;-25;398,36;Federal Shipping;QUICK-Stop;Cunewalde;Germany
10694;Outback Lager;Beverages;50;1997-11-03 00:00:00.000;1997-10-09 00:00:00.000;-25;398,36;Federal Shipping;QUICK-Stop;Cunewalde;Germany
10695;Northwoods Cranberry Sauce;Condiments;10;1997-11-18 00:00:00.000;1997-10-14 00:00:00.000;-35;16,72;Speedy Express;Wilman Kala;Helsinki;Finland
10695;Queso Manchego La Pastora;Dairy Products;4;1997-11-18 00:00:00.000;1997-10-14 00:00:00.000;-35;16,72;Speedy Express;Wilman Kala;Helsinki;Finland
10695;Guaraná Fantástica;Beverages;20;1997-11-18 00:00:00.000;1997-10-14 00:00:00.000;-35;16,72;Speedy Express;Wilman Kala;Helsinki;Finland
10696;Alice Mutton;Meat/Poultry;20;1997-11-19 00:00:00.000;1997-10-14 00:00:00.000;-36;102,55;Federal Shipping;White Clover Markets;Seattle;USA
10696;Spegesild;Seafood;18;1997-11-19 00:00:00.000;1997-10-14 00:00:00.000;-36;102,55;Federal Shipping;White Clover Markets;Seattle;USA
10697;Teatime Chocolate Biscuits;Confections;7;1997-11-05 00:00:00.000;1997-10-14 00:00:00.000;-22;45,52;Speedy Express;LINO-Delicateses;I. de Margarita;Venezuela
10697;Steeleye Stout;Beverages;9;1997-11-05 00:00:00.000;1997-10-14 00:00:00.000;-22;45,52;Speedy Express;LINO-Delicateses;I. de Margarita;Venezuela
10697;Escargots de Bourgogne;Seafood;30;1997-11-05 00:00:00.000;1997-10-14 00:00:00.000;-22;45,52;Speedy Express;LINO-Delicateses;I. de Margarita;Venezuela
10697;Outback Lager;Beverages;30;1997-11-05 00:00:00.000;1997-10-14 00:00:00.000;-22;45,52;Speedy Express;LINO-Delicateses;I. de Margarita;Venezuela
10698;Queso Cabrales;Dairy Products;15;1997-11-06 00:00:00.000;1997-10-17 00:00:00.000;-20;272,47;Speedy Express;Ernst Handel;Graz;Austria
10698;Alice Mutton;Meat/Poultry;8;1997-11-06 00:00:00.000;1997-10-17 00:00:00.000;-20;272,47;Speedy Express;Ernst Handel;Graz;Austria
10698;Thüringer Rostbratwurst;Meat/Poultry;12;1997-11-06 00:00:00.000;1997-10-17 00:00:00.000;-20;272,47;Speedy Express;Ernst Handel;Graz;Austria
10698;Louisiana Fiery Hot Pepper Sauce;Condiments;65;1997-11-06 00:00:00.000;1997-10-17 00:00:00.000;-20;272,47;Speedy Express;Ernst Handel;Graz;Austria
10698;Outback Lager;Beverages;8;1997-11-06 00:00:00.000;1997-10-17 00:00:00.000;-20;272,47;Speedy Express;Ernst Handel;Graz;Austria
10699;Zaanse koeken;Confections;12;1997-11-06 00:00:00.000;1997-10-13 00:00:00.000;-24;0,58;Federal Shipping;Morgenstern Gesundkost;Leipzig;Germany
10700;Chai;Beverages;5;1997-11-07 00:00:00.000;1997-10-16 00:00:00.000;-22;65,1;Speedy Express;Save-a-lot Markets;Boise;USA
10700;Sasquatch Ale;Beverages;12;1997-11-07 00:00:00.000;1997-10-16 00:00:00.000;-22;65,1;Speedy Express;Save-a-lot Markets;Boise;USA
10700;Scottish Longbreads;Confections;40;1997-11-07 00:00:00.000;1997-10-16 00:00:00.000;-22;65,1;Speedy Express;Save-a-lot Markets;Boise;USA
10700;Flotemysost;Dairy Products;60;1997-11-07 00:00:00.000;1997-10-16 00:00:00.000;-22;65,1;Speedy Express;Save-a-lot Markets;Boise;USA
10701;Raclette Courdavault;Dairy Products;42;1997-10-27 00:00:00.000;1997-10-15 00:00:00.000;-12;220,31;Federal Shipping;Hungry Owl All-Night Grocers;Cork;Ireland
10701;Flotemysost;Dairy Products;20;1997-10-27 00:00:00.000;1997-10-15 00:00:00.000;-12;220,31;Federal Shipping;Hungry Owl All-Night Grocers;Cork;Ireland
10701;Lakkalikööri;Beverages;35;1997-10-27 00:00:00.000;1997-10-15 00:00:00.000;-12;220,31;Federal Shipping;Hungry Owl All-Night Grocers;Cork;Ireland
10702;Aniseed Syrup;Condiments;6;1997-11-24 00:00:00.000;1997-10-21 00:00:00.000;-34;23,94;Speedy Express;Alfred's Futterkiste;Berlin;Germany
10702;Lakkalikööri;Beverages;15;1997-11-24 00:00:00.000;1997-10-21 00:00:00.000;-34;23,94;Speedy Express;Alfred's Futterkiste;Berlin;Germany
10703;Chang;Beverages;5;1997-11-11 00:00:00.000;1997-10-20 00:00:00.000;-22;152,3;United Package;Folk och fä HB;Bräcke;Sweden
10703;Raclette Courdavault;Dairy Products;35;1997-11-11 00:00:00.000;1997-10-20 00:00:00.000;-22;152,3;United Package;Folk och fä HB;Bräcke;Sweden
10703;Röd Kaviar;Seafood;35;1997-11-11 00:00:00.000;1997-10-20 00:00:00.000;-22;152,3;United Package;Folk och fä HB;Bräcke;Sweden
10704;Chef Anton's Cajun Seasoning;Condiments;6;1997-11-11 00:00:00.000;1997-11-07 00:00:00.000;-4;4,78;Speedy Express;Queen Cozinha;Sao Paulo;Brazil
10704;Guaraná Fantástica;Beverages;35;1997-11-11 00:00:00.000;1997-11-07 00:00:00.000;-4;4,78;Speedy Express;Queen Cozinha;Sao Paulo;Brazil
10704;Chocolade;Confections;24;1997-11-11 00:00:00.000;1997-11-07 00:00:00.000;-4;4,78;Speedy Express;Queen Cozinha;Sao Paulo;Brazil
10705;Gorgonzola Telino;Dairy Products;20;1997-11-12 00:00:00.000;1997-11-18 00:00:00.000;6;3,52;United Package;HILARION-Abastos;San Cristóbal;Venezuela
10705;Mascarpone Fabioli;Dairy Products;4;1997-11-12 00:00:00.000;1997-11-18 00:00:00.000;6;3,52;United Package;HILARION-Abastos;San Cristóbal;Venezuela
10706;Pavlova;Confections;20;1997-11-13 00:00:00.000;1997-10-21 00:00:00.000;-23;135,63;Federal Shipping;Old World Delicatessen;Anchorage;USA
10706;Ipoh Coffee;Beverages;24;1997-11-13 00:00:00.000;1997-10-21 00:00:00.000;-23;135,63;Federal Shipping;Old World Delicatessen;Anchorage;USA
10706;Raclette Courdavault;Dairy Products;8;1997-11-13 00:00:00.000;1997-10-21 00:00:00.000;-23;135,63;Federal Shipping;Old World Delicatessen;Anchorage;USA
10707;Pâté chinois;Meat/Poultry;21;1997-10-30 00:00:00.000;1997-10-23 00:00:00.000;-7;21,74;Federal Shipping;Around the Horn;Colchester;UK
10707;Ravioli Angelo;Grains/Cereals;40;1997-10-30 00:00:00.000;1997-10-23 00:00:00.000;-7;21,74;Federal Shipping;Around the Horn;Colchester;UK
10707;Outback Lager;Beverages;28;1997-10-30 00:00:00.000;1997-10-23 00:00:00.000;-7;21,74;Federal Shipping;Around the Horn;Colchester;UK
10708;Chef Anton's Gumbo Mix;Condiments;4;1997-11-28 00:00:00.000;1997-11-05 00:00:00.000;-23;2,96;United Package;The Big Cheese;Portland;USA
10708;Inlagd Sill;Seafood;5;1997-11-28 00:00:00.000;1997-11-05 00:00:00.000;-23;2,96;United Package;The Big Cheese;Portland;USA
10709;Northwoods Cranberry Sauce;Condiments;40;1997-11-14 00:00:00.000;1997-11-20 00:00:00.000;6;210,8;Federal Shipping;Gourmet Lanchonetes;Campinas;Brazil
10709;Manjimup Dried Apples;Produce;28;1997-11-14 00:00:00.000;1997-11-20 00:00:00.000;6;210,8;Federal Shipping;Gourmet Lanchonetes;Campinas;Brazil
10709;Camembert Pierrot;Dairy Products;10;1997-11-14 00:00:00.000;1997-11-20 00:00:00.000;6;210,8;Federal Shipping;Gourmet Lanchonetes;Campinas;Brazil
10710;Teatime Chocolate Biscuits;Confections;5;1997-11-17 00:00:00.000;1997-10-23 00:00:00.000;-25;4,98;Speedy Express;Franchi S.p.A.;Torino;Italy
10710;Zaanse koeken;Confections;5;1997-11-17 00:00:00.000;1997-10-23 00:00:00.000;-25;4,98;Speedy Express;Franchi S.p.A.;Torino;Italy
10711;Teatime Chocolate Biscuits;Confections;12;1997-12-02 00:00:00.000;1997-10-29 00:00:00.000;-34;52,41;United Package;Save-a-lot Markets;Boise;USA
10711;Jack's New England Clam Chowder;Seafood;42;1997-12-02 00:00:00.000;1997-10-29 00:00:00.000;-34;52,41;United Package;Save-a-lot Markets;Boise;USA
10711;Perth Pasties;Meat/Poultry;120;1997-12-02 00:00:00.000;1997-10-29 00:00:00.000;-34;52,41;United Package;Save-a-lot Markets;Boise;USA
10712;Perth Pasties;Meat/Poultry;3;1997-11-18 00:00:00.000;1997-10-31 00:00:00.000;-18;89,93;Speedy Express;Hungry Owl All-Night Grocers;Cork;Ireland
10712;Gnocchi di nonna Alice;Grains/Cereals;30;1997-11-18 00:00:00.000;1997-10-31 00:00:00.000;-18;89,93;Speedy Express;Hungry Owl All-Night Grocers;Cork;Ireland
10713;Ikura;Seafood;18;1997-11-19 00:00:00.000;1997-10-24 00:00:00.000;-26;167,05;Speedy Express;Save-a-lot Markets;Boise;USA
10713;Gumbär Gummibärchen;Confections;30;1997-11-19 00:00:00.000;1997-10-24 00:00:00.000;-26;167,05;Speedy Express;Save-a-lot Markets;Boise;USA
10713;Rogede sild;Seafood;110;1997-11-19 00:00:00.000;1997-10-24 00:00:00.000;-26;167,05;Speedy Express;Save-a-lot Markets;Boise;USA
10713;Spegesild;Seafood;24;1997-11-19 00:00:00.000;1997-10-24 00:00:00.000;-26;167,05;Speedy Express;Save-a-lot Markets;Boise;USA
10714;Chang;Beverages;30;1997-11-19 00:00:00.000;1997-10-27 00:00:00.000;-23;24,49;Federal Shipping;Save-a-lot Markets;Boise;USA
10714;Alice Mutton;Meat/Poultry;27;1997-11-19 00:00:00.000;1997-10-27 00:00:00.000;-23;24,49;Federal Shipping;Save-a-lot Markets;Boise;USA
10714;Zaanse koeken;Confections;50;1997-11-19 00:00:00.000;1997-10-27 00:00:00.000;-23;24,49;Federal Shipping;Save-a-lot Markets;Boise;USA
10714;Gnocchi di nonna Alice;Grains/Cereals;18;1997-11-19 00:00:00.000;1997-10-27 00:00:00.000;-23;24,49;Federal Shipping;Save-a-lot Markets;Boise;USA
10714;Escargots de Bourgogne;Seafood;12;1997-11-19 00:00:00.000;1997-10-27 00:00:00.000;-23;24,49;Federal Shipping;Save-a-lot Markets;Boise;USA
10715;Ikura;Seafood;21;1997-11-06 00:00:00.000;1997-10-29 00:00:00.000;-8;63,2;Speedy Express;Bon app';Marseille;France
10715;Flotemysost;Dairy Products;30;1997-11-06 00:00:00.000;1997-10-29 00:00:00.000;-8;63,2;Speedy Express;Bon app';Marseille;France
10716;Sir Rodney's Scones;Confections;5;1997-11-21 00:00:00.000;1997-10-27 00:00:00.000;-25;22,57;United Package;Rancho grande;Buenos Aires;Argentina
10716;Manjimup Dried Apples;Produce;7;1997-11-21 00:00:00.000;1997-10-27 00:00:00.000;-25;22,57;United Package;Rancho grande;Buenos Aires;Argentina
10716;Sirop d'érable;Condiments;10;1997-11-21 00:00:00.000;1997-10-27 00:00:00.000;-25;22,57;United Package;Rancho grande;Buenos Aires;Argentina
10717;Sir Rodney's Scones;Confections;32;1997-11-21 00:00:00.000;1997-10-29 00:00:00.000;-23;59,25;United Package;Frankenversand;München;Germany
10717;Tourtière;Meat/Poultry;15;1997-11-21 00:00:00.000;1997-10-29 00:00:00.000;-23;59,25;United Package;Frankenversand;München;Germany
10717;Gudbrandsdalsost;Dairy Products;25;1997-11-21 00:00:00.000;1997-10-29 00:00:00.000;-23;59,25;United Package;Frankenversand;München;Germany
10718;Queso Manchego La Pastora;Dairy Products;36;1997-11-24 00:00:00.000;1997-10-29 00:00:00.000;-26;170,88;Federal Shipping;Königlich Essen;Brandenburg;Germany
10718;Pavlova;Confections;20;1997-11-24 00:00:00.000;1997-10-29 00:00:00.000;-26;170,88;Federal Shipping;Königlich Essen;Brandenburg;Germany
10718;Inlagd Sill;Seafood;40;1997-11-24 00:00:00.000;1997-10-29 00:00:00.000;-26;170,88;Federal Shipping;Königlich Essen;Brandenburg;Germany
10718;Tarte au sucre;Confections;20;1997-11-24 00:00:00.000;1997-10-29 00:00:00.000;-26;170,88;Federal Shipping;Königlich Essen;Brandenburg;Germany
10719;Carnarvon Tigers;Seafood;12;1997-11-24 00:00:00.000;1997-11-05 00:00:00.000;-19;51,44;United Package;Let's Stop N Shop;San Francisco;USA
10719;Nord-Ost Matjeshering;Seafood;3;1997-11-24 00:00:00.000;1997-11-05 00:00:00.000;-19;51,44;United Package;Let's Stop N Shop;San Francisco;USA
10719;Tourtière;Meat/Poultry;40;1997-11-24 00:00:00.000;1997-11-05 00:00:00.000;-19;51,44;United Package;Let's Stop N Shop;San Francisco;USA
10720;Steeleye Stout;Beverages;21;1997-11-11 00:00:00.000;1997-11-05 00:00:00.000;-6;9,53;United Package;Que Delícia;Rio de Janeiro;Brazil
10720;Flotemysost;Dairy Products;8;1997-11-11 00:00:00.000;1997-11-05 00:00:00.000;-6;9,53;United Package;Que Delícia;Rio de Janeiro;Brazil
10721;Gula Malacca;Condiments;50;1997-11-26 00:00:00.000;1997-10-31 00:00:00.000;-26;48,92;Federal Shipping;QUICK-Stop;Cunewalde;Germany
10722;Chang;Beverages;3;1997-12-10 00:00:00.000;1997-11-04 00:00:00.000;-36;74,58;Speedy Express;Save-a-lot Markets;Boise;USA
10722;Gorgonzola Telino;Dairy Products;50;1997-12-10 00:00:00.000;1997-11-04 00:00:00.000;-36;74,58;Speedy Express;Save-a-lot Markets;Boise;USA
